EventID,Start Date,End Date,Peak Flood Level (m),Peak FL Date,Num Peak FL,Peak Discharge Q (cumec),Peak Discharge Date,Flood Volume (cumec),Event Duration (days),Time to Peak (days),Recession Time (day),Flood Type,GaugeID,Warning Level,Danger Level,Station,Latitude,Longitude,River Name/ Tributory/ SubTributory,Basin,State,Start_date,End_date,Level_Entries,Streamflow_Entries,Privacy,Source Catchment Area,Catchment Area,Area variation (%),Reliability,District
INDOFLOODS-gauge-571-27,1969-09-07,1969-09-13,229.98,1969-09-09,1,5469.6,1969-09-09,17261.4,7,3,5,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-28,1969-09-20,1969-09-26,229.72,1969-09-22,1,4854.6,1969-09-22,20974.1,7,3,5,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-29,1970-06-12,1970-06-13,227.15,1970-06-12,1,1181.3,1970-06-12,2168.9,2,1,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-30,1970-06-30,1970-07-07,234.25,1970-07-04,1,15402.4,1970-07-04,35908.4,8,5,4,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-31,1970-07-09,1970-07-14,228.86,1970-07-11,1,2931.0,1970-07-11,10749.5,6,3,4,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-32,1970-07-29,1970-09-18,234.41,1970-09-04,1,15638.7,1970-09-04,183293.3,52,38,15,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-33,1970-09-22,1970-09-30,228.28,1970-09-28,1,2300.6,1970-09-28,13322.5,9,7,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-34,1971-06-23,1971-06-25,228.97,1971-06-24,1,3235.8,1971-06-24,7249.92,3,2,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-35,1971-07-15,1971-07-20,228.81,1971-07-15,1,3313.27,1971-07-15,10274.97,6,1,6,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-36,1971-07-30,1971-07-31,227.66,1971-07-30,1,1548.18,1971-07-30,2508.6,2,1,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-37,1971-08-05,1971-08-05,227.18,1971-08-05,1,1200.57,1971-08-05,1200.57,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-38,1971-08-17,1971-08-18,227.07,1971-08-17,2,1082.04,1971-08-18,2156.34,2,1,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-39,1971-08-28,1971-09-13,232.75,1971-08-31,1,11105.28,1971-09-01,68183.16,17,4,14,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-40,1971-10-07,1971-10-10,227.59,1971-10-07,1,1592.0,1971-10-07,4461.98,4,1,4,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-41,1971-10-18,1971-10-20,228.18,1971-10-19,1,2163.86,1971-10-19,3974.29,3,2,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-42,1972-07-03,1972-07-03,226.76,1972-07-03,1,924.36,1972-07-03,924.36,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-43,1972-07-09,1972-07-10,227.76,1972-07-09,1,1313.0,1972-07-09,2227.4,2,1,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-44,1972-08-17,1972-09-04,231.78,1972-08-31,1,9513.0,1972-08-31,61580.54,19,15,5,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-45,1972-09-06,1972-09-10,227.47,1972-09-10,1,1249.0,1972-09-10,5578.47,5,5,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-46,1972-09-12,1972-09-12,226.95,1972-09-12,1,978.18,1972-09-12,978.18,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-47,1972-09-14,1972-09-16,227.63,1972-09-15,1,1491.0,1972-09-15,3557.47,3,2,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-48,1973-07-08,1973-07-26,233.29,1973-07-23,1,12580.0,1973-07-23,75749.4,19,16,4,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-49,1973-08-09,1973-08-12,228.24,1973-08-10,1,2318.0,1973-08-10,6812.0,4,2,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-50,1973-08-15,1973-09-12,232.26,1973-08-31,1,10250.0,1973-08-31,97181.9,29,17,13,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-51,1973-09-17,1973-10-07,228.28,1973-10-06,1,2385.0,1973-10-06,31445.7,21,20,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-52,1973-10-24,1973-10-31,228.81,1973-10-28,1,2799.0,1973-10-28,11733.32,8,5,4,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-53,1974-07-17,1974-07-18,226.97,1974-07-17,1,1156.08,1974-07-17,2100.79,2,1,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-54,1974-08-09,1974-08-15,227.86,1974-08-13,1,1827.18,1974-08-12,9306.7,7,5,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-55,1974-08-18,1974-08-26,235.25,1974-08-20,1,17017.27,1974-08-20,50402.71,9,3,7,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-56,1974-10-12,1974-10-12,226.83,1974-10-12,1,746.97,1974-10-12,746.97,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-57,1974-10-24,1974-10-27,229.09,1974-10-25,1,3962.36,1974-10-25,8894.42,4,2,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-58,1975-06-28,1975-07-01,230.38,1975-06-30,1,3967.0,1975-06-30,8818.23,4,3,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-59,1975-07-03,1975-07-20,229.21,1975-07-16,1,2999.97,1975-07-09,27030.32,18,14,5,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-60,1975-07-26,1975-07-29,226.99,1975-07-28,1,906.76,1975-07-28,3428.63,4,3,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-61,1975-08-05,1975-08-05,226.89,1975-08-05,1,881.53,1975-08-05,881.53,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-62,1975-08-08,1975-09-16,234.32,1975-08-15,1,10588.64,1975-08-15,100457.32,40,8,33,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-63,1975-09-19,1975-09-19,226.93,1975-09-19,1,1103.86,1975-09-19,1103.86,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-64,1975-09-24,1975-09-25,226.87,1975-09-24,1,1019.97,1975-09-24,1880.67,2,1,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-65,1975-09-28,1975-09-30,227.13,1975-09-28,1,1102.8,1975-09-28,2932.82,3,1,3,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-66,1975-10-05,1975-10-10,227.38,1975-10-10,1,1176.03,1975-10-10,5786.5,6,6,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-67,1976-07-13,1976-07-18,227.84,1976-07-13,1,1810.31,1976-07-13,8774.22,6,1,6,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-68,1976-07-20,1976-07-24,227.67,1976-07-20,1,1595.37,1976-07-20,6315.59,5,1,5,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-69,1976-07-27,1976-07-29,229.13,1976-07-27,1,2925.06,1976-07-27,6261.74,3,1,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-70,1976-08-03,1976-08-10,232.03,1976-08-05,1,8847.25,1976-08-05,29076.01,8,3,6,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-71,1976-08-15,1976-08-17,228.1,1976-08-15,2,1946.24,1976-08-15,4715.65,3,1,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-72,1976-08-21,1976-09-16,231.53,1976-09-07,1,8075.29,1976-09-07,75909.9,27,18,10,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-73,1977-06-27,1977-06-29,230.93,1977-06-28,1,7751.4,1977-06-27,16837.8,3,2,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-74,1977-07-06,1977-07-19,231.87,1977-07-07,1,9490.4,1977-07-07,38174.2,14,2,13,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-75,1977-07-25,1977-07-29,228.38,1977-07-27,1,2549.3,1977-07-27,8356.7,5,3,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-76,1977-08-06,1977-08-18,231.23,1977-08-09,1,7680.8,1977-08-09,45223.3,13,4,10,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-77,1977-08-25,1977-09-09,229.85,1977-09-03,1,4763.2,1977-09-03,42394.5,16,10,7,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-78,1977-09-13,1977-09-19,233.26,1977-09-14,1,12834.6,1977-09-14,29302.7,7,2,6,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-79,1977-10-05,1977-10-06,229.39,1977-10-05,1,4121.7,1977-10-05,5175.8,2,1,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-80,1977-11-25,1977-11-27,230.81,1977-11-25,1,7606.8,1977-11-25,13164.6,3,1,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-81,1978-07-07,1978-07-20,228.91,1978-07-14,1,2914.0,1978-07-14,24054.1,14,8,7,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-82,1978-07-24,1978-07-29,229.51,1978-07-25,1,3710.7,1978-07-25,11358.6,6,2,5,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-83,1978-08-02,1978-08-03,227.76,1978-08-02,1,1471.6,1978-08-02,2695.2,2,1,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-84,1978-08-11,1978-08-13,228.49,1978-08-12,1,1798.9,1978-08-12,4565.5,3,2,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-85,1978-08-15,1978-09-06,234.66,1978-08-30,1,13700.0,1978-08-30,85717.7,23,16,8,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-86,1979-06-26,1979-06-27,227.23,1979-06-26,1,1235.2,1979-06-26,2375.2,2,1,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-87,1979-07-10,1979-07-12,228.71,1979-07-10,1,2419.0,1979-07-10,5234.2,3,1,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-88,1979-07-14,1979-07-16,227.96,1979-07-14,1,1673.1,1979-07-14,3929.7,3,1,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-89,1979-08-03,1979-08-16,235.22,1979-08-11,1,18500.0,1979-08-11,69447.8,14,9,6,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-90,1980-06-29,1980-06-29,226.95,1980-06-29,1,944.1,1980-06-29,944.1,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-91,1980-07-01,1980-07-01,226.8,1980-07-01,1,844.1,1980-07-01,844.1,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-92,1980-07-04,1980-07-05,229.29,1980-07-04,1,2694.8,1980-07-04,3823.1,2,1,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-93,1980-07-10,1980-07-10,227.22,1980-07-10,1,1040.7,1980-07-10,1040.7,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-94,1980-07-13,1980-07-15,227.59,1980-07-13,1,1257.0,1980-07-13,2988.5,3,1,3,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-95,1980-07-17,1980-07-18,227.36,1980-07-17,1,1058.2,1980-07-17,1940.9,2,1,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-96,1980-07-25,1980-08-13,231.5,1980-08-05,1,6571.5,1980-08-05,47712.1,20,12,9,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-97,1980-08-15,1980-08-15,226.84,1980-08-15,1,830.0,1980-08-15,830.0,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-98,1980-08-21,1980-08-27,228.84,1980-08-25,1,2638.3,1980-08-24,11666.1,7,5,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
